2025-05-23 23:11:22,comments,137,bad_comments.id,False,post_id
2025-05-23 23:11:22,comments,481,bad_comments.id,False,post_id
2025-05-23 23:11:22,comments,956,bad_comments.id,False,post_id
2025-05-23 23:11:22,comments,1470,bad_comments.id,False,post_id
2025-05-23 23:11:22,comments,1867,bad_comments.id,False,post_id
2025-05-23 23:11:22,comments,1997,bad_comments.id,False,post_id
2025-05-23 23:11:22,comments,2159,bad_comments.id,False,post_id
2025-05-23 23:11:22,comments,2308,bad_comments.id,False,post_id
2025-05-23 23:11:22,comments,2450,bad_comments.id,False,post_id
2025-05-23 23:11:22,comments,2585,bad_comments.id,False,post_id
2025-05-23 23:11:22,comments,2586,bad_comments.id,False,post_id
2025-05-23 23:11:22,comments,3149,bad_comments.id,False,post_id
2025-05-23 23:11:22,comments,3211,bad_comments.id,False,post_id
2025-05-23 23:11:22,comments,3845,bad_comments.id,False,post_id
2025-05-23 23:11:22,comments,3886,bad_comments.id,False,post_id
2025-05-23 23:11:22,comments,4688,bad_comments.id,False,post_id
2025-05-23 23:11:22,comments,5055,bad_comments.id,False,post_id
2025-05-23 23:11:22,comments,5678,bad_comments.id,False,post_id
2025-05-23 23:11:22,comments,5752,bad_comments.id,False,post_id
2025-05-23 23:11:22,comments,5917,bad_comments.id,False,post_id
2025-05-23 23:11:23,comments,6785,bad_comments.id,False,post_id
2025-05-23 23:11:23,comments,7265,bad_comments.id,False,post_id
2025-05-23 23:11:23,comments,7572,bad_comments.id,False,post_id
2025-05-23 23:11:23,comments,7694,bad_comments.id,False,post_id
2025-05-23 23:11:23,comments,7787,bad_comments.id,False,post_id
2025-05-23 23:11:23,comments,7907,bad_comments.id,False,post_id
2025-05-23 23:11:23,comments,8022,bad_comments.id,False,post_id
2025-05-23 23:11:23,comments,8223,bad_comments.id,False,post_id
2025-05-23 23:11:23,comments,8429,bad_comments.id,False,post_id
2025-05-23 23:11:23,comments,8466,bad_comments.id,False,post_id
2025-05-23 23:11:23,comments,8618,bad_comments.id,False,post_id
2025-05-23 23:11:23,comments,8812,bad_comments.id,False,post_id
2025-05-23 23:11:23,comments,9001,bad_comments.id,False,post_id
2025-05-23 23:11:23,comments,9030,bad_comments.id,False,post_id
2025-05-23 23:11:23,comments,9483,bad_comments.id,False,post_id
2025-05-23 23:11:23,comments,9709,bad_comments.id,False,post_id
2025-05-23 23:11:23,comments,9815,bad_comments.id,False,post_id
2025-05-23 23:11:23,comments,9891,bad_comments.id,False,post_id
2025-05-23 23:11:24,comments,10271,bad_comments.id,False,post_id
2025-05-23 23:11:24,comments,10683,bad_comments.id,False,post_id
2025-05-23 23:11:24,comments,11068,bad_comments.id,False,post_id
2025-05-23 23:11:24,comments,11122,bad_comments.id,False,post_id
2025-05-23 23:11:24,comments,11323,bad_comments.id,False,post_id
2025-05-23 23:11:24,comments,11327,bad_comments.id,False,post_id
2025-05-23 23:11:24,comments,11667,bad_comments.id,False,post_id
2025-05-23 23:11:24,comments,11945,bad_comments.id,False,post_id
2025-05-23 23:11:24,comments,12014,bad_comments.id,False,post_id
2025-05-23 23:11:24,comments,12171,bad_comments.id,False,post_id
2025-05-23 23:11:24,comments,12991,bad_comments.id,False,post_id
2025-05-23 23:11:24,comments,13776,bad_comments.id,False,post_id
2025-05-23 23:11:24,comments,13840,bad_comments.id,False,post_id
2025-05-23 23:11:24,comments,13957,bad_comments.id,False,post_id
2025-05-23 23:11:24,comments,14380,bad_comments.id,False,post_id
2025-05-23 23:11:25,comments,16159,bad_comments.id,False,post_id
2025-05-23 23:11:25,comments,16461,bad_comments.id,False,post_id
2025-05-23 23:11:25,comments,17176,bad_comments.id,False,post_id
2025-05-23 23:11:25,comments,17313,bad_comments.id,False,post_id
2025-05-23 23:11:25,comments,17362,bad_comments.id,False,post_id
2025-05-23 23:11:25,comments,17453,bad_comments.id,False,post_id
2025-05-23 23:11:25,comments,17475,bad_comments.id,False,post_id
2025-05-23 23:11:25,comments,18012,bad_comments.id,False,post_id
2025-05-23 23:11:25,comments,18427,bad_comments.id,False,post_id
2025-05-23 23:11:25,comments,18956,bad_comments.id,False,post_id
2025-05-23 23:11:25,comments,19168,bad_comments.id,False,post_id
2025-05-23 23:11:25,comments,19342,bad_comments.id,False,post_id
2025-05-23 23:11:25,comments,19374,bad_comments.id,False,post_id
2025-05-23 23:11:26,comments,20049,bad_comments.id,False,post_id
2025-05-23 23:11:26,comments,20781,bad_comments.id,False,post_id
2025-05-23 23:11:26,comments,21192,bad_comments.id,False,post_id
2025-05-23 23:11:26,comments,21872,bad_comments.id,False,post_id
2025-05-23 23:11:26,comments,22161,bad_comments.id,False,post_id
2025-05-23 23:11:26,comments,23105,bad_comments.id,False,post_id
2025-05-23 23:11:26,comments,24594,bad_comments.id,False,post_id
2025-05-23 23:11:26,comments,25128,bad_comments.id,False,post_id
2025-05-23 23:11:26,comments,25370,bad_comments.id,False,post_id
2025-05-23 23:11:27,comments,26283,bad_comments.id,False,post_id
2025-05-23 23:11:27,comments,26577,bad_comments.id,False,post_id
2025-05-23 23:11:27,comments,26799,bad_comments.id,False,post_id
2025-05-23 23:11:27,comments,27398,bad_comments.id,False,post_id
2025-05-23 23:11:27,comments,27967,bad_comments.id,False,post_id
2025-05-23 23:11:27,comments,28215,bad_comments.id,False,post_id
2025-05-23 23:11:27,comments,29571,bad_comments.id,False,post_id
2025-05-23 23:11:27,comments,29662,bad_comments.id,False,post_id
2025-05-23 23:11:27,comments,29844,bad_comments.id,False,post_id
2025-05-23 23:11:27,comments,29858,bad_comments.id,False,post_id
2025-05-23 23:11:28,comments,30444,bad_comments.id,False,post_id
2025-05-23 23:11:28,comments,30592,bad_comments.id,False,post_id
2025-05-23 23:11:28,comments,30745,bad_comments.id,False,post_id
2025-05-23 23:11:28,comments,31127,bad_comments.id,False,post_id
2025-05-23 23:11:28,comments,31191,bad_comments.id,False,post_id
2025-05-23 23:11:28,comments,31517,bad_comments.id,False,post_id
2025-05-23 23:11:28,comments,31569,bad_comments.id,False,post_id
2025-05-23 23:11:28,comments,31608,bad_comments.id,False,post_id
2025-05-23 23:11:28,comments,31976,bad_comments.id,False,post_id
2025-05-23 23:11:28,comments,32506,bad_comments.id,False,post_id
2025-05-23 23:11:28,comments,32915,bad_comments.id,False,post_id
2025-05-23 23:11:28,comments,33727,bad_comments.id,False,post_id
2025-05-23 23:11:29,comments,34888,bad_comments.id,False,post_id
2025-05-23 23:11:29,comments,35527,bad_comments.id,False,post_id
2025-05-23 23:11:29,comments,36090,bad_comments.id,False,post_id
2025-05-23 23:11:29,comments,36205,bad_comments.id,False,post_id
2025-05-23 23:11:29,comments,36484,bad_comments.id,False,post_id
2025-05-23 23:11:29,comments,36494,bad_comments.id,False,post_id
2025-05-23 23:11:29,comments,37006,bad_comments.id,False,post_id
2025-05-23 23:11:29,comments,37535,bad_comments.id,False,post_id
2025-05-23 23:11:29,comments,37627,bad_comments.id,False,post_id
2025-05-23 23:11:29,comments,37653,bad_comments.id,False,post_id
2025-05-23 23:11:29,comments,37924,bad_comments.id,False,post_id
2025-05-23 23:11:29,comments,38016,bad_comments.id,False,post_id
2025-05-23 23:11:29,comments,39528,bad_comments.id,False,post_id
2025-05-23 23:11:29,comments,39726,bad_comments.id,False,post_id
2025-05-23 23:11:29,comments,39945,bad_comments.id,False,post_id
2025-05-23 23:11:30,comments,40188,bad_comments.id,False,post_id
2025-05-23 23:11:30,comments,40211,bad_comments.id,False,post_id
2025-05-23 23:11:30,comments,40789,bad_comments.id,False,post_id
2025-05-23 23:11:30,comments,40878,bad_comments.id,False,post_id
2025-05-23 23:11:30,comments,41535,bad_comments.id,False,post_id
2025-05-23 23:11:30,comments,41643,bad_comments.id,False,post_id
2025-05-23 23:11:30,comments,42124,bad_comments.id,False,post_id
2025-05-23 23:11:30,comments,43024,bad_comments.id,False,post_id
2025-05-23 23:11:30,comments,43138,bad_comments.id,False,post_id
2025-05-23 23:11:30,comments,43368,bad_comments.id,False,post_id
2025-05-23 23:11:30,comments,43881,bad_comments.id,False,post_id
2025-05-23 23:11:31,comments,44187,bad_comments.id,False,post_id
2025-05-23 23:11:31,comments,44450,bad_comments.id,False,post_id
2025-05-23 23:11:31,comments,44484,bad_comments.id,False,post_id
2025-05-23 23:11:31,comments,44523,bad_comments.id,False,post_id
2025-05-23 23:11:31,comments,46317,bad_comments.id,False,post_id
2025-05-23 23:11:31,comments,46986,bad_comments.id,False,post_id
2025-05-23 23:11:31,comments,47161,bad_comments.id,False,post_id
2025-05-23 23:11:31,comments,47397,bad_comments.id,False,post_id
2025-05-23 23:11:31,comments,47463,bad_comments.id,False,post_id
2025-05-23 23:11:31,comments,47544,bad_comments.id,False,post_id
2025-05-23 23:11:31,comments,47795,bad_comments.id,False,post_id
2025-05-23 23:11:31,comments,48098,bad_comments.id,False,post_id
2025-05-23 23:11:31,comments,48565,bad_comments.id,False,post_id
2025-05-23 23:11:31,comments,49519,bad_comments.id,False,post_id
2025-05-23 23:11:31,comments,49830,bad_comments.id,False,post_id
2025-05-23 23:11:32,comments,50333,bad_comments.id,False,post_id
2025-05-23 23:11:32,comments,50363,bad_comments.id,False,post_id
2025-05-23 23:11:32,comments,50697,bad_comments.id,False,post_id
2025-05-23 23:11:32,comments,50864,bad_comments.id,False,post_id
2025-05-23 23:11:32,comments,50867,bad_comments.id,False,post_id
2025-05-23 23:11:32,comments,51024,bad_comments.id,False,post_id
2025-05-23 23:11:32,comments,51725,bad_comments.id,False,post_id
2025-05-23 23:11:32,comments,51959,bad_comments.id,False,post_id
2025-05-23 23:11:32,comments,52286,bad_comments.id,False,post_id
2025-05-23 23:11:32,comments,52797,bad_comments.id,False,post_id
2025-05-23 23:11:32,comments,53330,bad_comments.id,False,post_id
2025-05-23 23:11:33,comments,54145,bad_comments.id,False,post_id
2025-05-23 23:11:33,comments,54238,bad_comments.id,False,post_id
2025-05-23 23:11:33,comments,54780,bad_comments.id,False,post_id
2025-05-23 23:11:33,comments,54923,bad_comments.id,False,post_id
2025-05-23 23:11:33,comments,55257,bad_comments.id,False,post_id
2025-05-23 23:11:33,comments,55673,bad_comments.id,False,post_id
2025-05-23 23:11:33,comments,56077,bad_comments.id,False,post_id
2025-05-23 23:11:33,comments,56103,bad_comments.id,False,post_id
2025-05-23 23:11:33,comments,56913,bad_comments.id,False,post_id
2025-05-23 23:11:33,comments,57031,bad_comments.id,False,post_id
2025-05-23 23:11:33,comments,57107,bad_comments.id,False,post_id
2025-05-23 23:11:33,comments,57394,bad_comments.id,False,post_id
2025-05-23 23:11:33,comments,57488,bad_comments.id,False,post_id
2025-05-23 23:11:33,comments,57663,bad_comments.id,False,post_id
2025-05-23 23:11:33,comments,57743,bad_comments.id,False,post_id
2025-05-23 23:11:34,comments,58392,bad_comments.id,False,post_id
2025-05-23 23:11:34,comments,58512,bad_comments.id,False,post_id
2025-05-23 23:11:34,comments,59281,bad_comments.id,False,post_id
2025-05-23 23:11:34,comments,59374,bad_comments.id,False,post_id
2025-05-23 23:11:34,comments,59901,bad_comments.id,False,post_id
2025-05-23 23:11:34,comments,59960,bad_comments.id,False,post_id
2025-05-23 23:11:34,comments,60255,bad_comments.id,False,post_id
2025-05-23 23:11:34,comments,60359,bad_comments.id,False,post_id
2025-05-23 23:11:34,comments,60515,bad_comments.id,False,post_id
2025-05-23 23:11:34,comments,61287,bad_comments.id,False,post_id
2025-05-23 23:11:34,comments,61478,bad_comments.id,False,post_id
2025-05-23 23:11:34,comments,61565,bad_comments.id,False,post_id
2025-05-23 23:11:34,comments,61761,bad_comments.id,False,post_id
2025-05-23 23:11:34,comments,62589,bad_comments.id,False,post_id
2025-05-23 23:11:34,comments,62815,bad_comments.id,False,post_id
2025-05-23 23:11:34,comments,63428,bad_comments.id,False,post_id
2025-05-23 23:11:34,comments,63732,bad_comments.id,False,post_id
2025-05-23 23:11:35,comments,64962,bad_comments.id,False,post_id
2025-05-23 23:11:35,comments,65061,bad_comments.id,False,post_id
2025-05-23 23:11:35,comments,65261,bad_comments.id,False,post_id
2025-05-23 23:11:35,comments,65372,bad_comments.id,False,post_id
2025-05-23 23:11:35,comments,65385,bad_comments.id,False,post_id
2025-05-23 23:11:35,comments,65545,bad_comments.id,False,post_id
2025-05-23 23:11:35,comments,65938,bad_comments.id,False,post_id
2025-05-23 23:11:35,comments,66053,bad_comments.id,False,post_id
2025-05-23 23:11:35,comments,66258,bad_comments.id,False,post_id
2025-05-23 23:11:35,comments,66480,bad_comments.id,False,post_id
2025-05-23 23:11:36,comments,68227,bad_comments.id,False,post_id
2025-05-23 23:11:36,comments,69342,bad_comments.id,False,post_id
2025-05-23 23:11:36,comments,69382,bad_comments.id,False,post_id
2025-05-23 23:11:36,comments,69386,bad_comments.id,False,post_id
2025-05-23 23:11:36,comments,69524,bad_comments.id,False,post_id
2025-05-23 23:11:36,comments,69647,bad_comments.id,False,post_id
2025-05-23 23:11:36,comments,69835,bad_comments.id,False,post_id
2025-05-23 23:11:36,comments,70502,bad_comments.id,False,post_id
2025-05-23 23:11:36,comments,70987,bad_comments.id,False,post_id
2025-05-23 23:11:36,comments,71627,bad_comments.id,False,post_id
2025-05-23 23:11:37,comments,73072,bad_comments.id,False,post_id
2025-05-23 23:11:37,comments,73950,bad_comments.id,False,post_id
2025-05-23 23:11:37,comments,73978,bad_comments.id,False,post_id
2025-05-23 23:11:37,comments,74179,bad_comments.id,False,post_id
2025-05-23 23:11:37,comments,74579,bad_comments.id,False,post_id
2025-05-23 23:11:37,comments,75427,bad_comments.id,False,post_id
2025-05-23 23:11:37,comments,75435,bad_comments.id,False,post_id
2025-05-23 23:11:37,comments,75495,bad_comments.id,False,post_id
2025-05-23 23:11:37,comments,76098,bad_comments.id,False,post_id
2025-05-23 23:11:37,comments,76676,bad_comments.id,False,post_id
2025-05-23 23:11:37,comments,76967,bad_comments.id,False,post_id
2025-05-23 23:11:37,comments,77159,bad_comments.id,False,post_id
2025-05-23 23:11:37,comments,77172,bad_comments.id,False,post_id
2025-05-23 23:11:37,comments,77530,bad_comments.id,False,post_id
2025-05-23 23:11:37,comments,77579,bad_comments.id,False,post_id
2025-05-23 23:11:37,comments,77688,bad_comments.id,False,post_id
2025-05-23 23:11:38,comments,78046,bad_comments.id,False,post_id
2025-05-23 23:11:38,comments,78057,bad_comments.id,False,post_id
2025-05-23 23:11:38,comments,78092,bad_comments.id,False,post_id
2025-05-23 23:11:38,comments,78425,bad_comments.id,False,post_id
2025-05-23 23:11:38,comments,78763,bad_comments.id,False,post_id
2025-05-23 23:11:38,comments,79755,bad_comments.id,False,post_id
2025-05-23 23:11:38,comments,80180,bad_comments.id,False,post_id
2025-05-23 23:11:38,comments,81575,bad_comments.id,False,post_id
2025-05-23 23:11:39,comments,82356,bad_comments.id,False,post_id
2025-05-23 23:11:39,comments,82731,bad_comments.id,False,post_id
2025-05-23 23:11:39,comments,83316,bad_comments.id,False,post_id
2025-05-23 23:11:39,comments,83333,bad_comments.id,False,post_id
2025-05-23 23:11:39,comments,83602,bad_comments.id,False,post_id
2025-05-23 23:11:39,comments,83983,bad_comments.id,False,post_id
2025-05-23 23:11:39,comments,83986,bad_comments.id,False,post_id
2025-05-23 23:11:39,comments,84750,bad_comments.id,False,post_id
2025-05-23 23:11:39,comments,84822,bad_comments.id,False,post_id
2025-05-23 23:11:39,comments,85132,bad_comments.id,False,post_id
2025-05-23 23:11:39,comments,85693,bad_comments.id,False,post_id
2025-05-23 23:11:40,comments,86088,bad_comments.id,False,post_id
2025-05-23 23:11:40,comments,86145,bad_comments.id,False,post_id
2025-05-23 23:11:40,comments,87337,bad_comments.id,False,post_id
2025-05-23 23:11:40,comments,87349,bad_comments.id,False,post_id
2025-05-23 23:11:40,comments,87669,bad_comments.id,False,post_id
2025-05-23 23:11:40,comments,87849,bad_comments.id,False,post_id
2025-05-23 23:11:40,comments,88033,bad_comments.id,False,post_id
2025-05-23 23:11:40,comments,88083,bad_comments.id,False,post_id
2025-05-23 23:11:40,comments,88134,bad_comments.id,False,post_id
2025-05-23 23:11:40,comments,88343,bad_comments.id,False,post_id
2025-05-23 23:11:40,comments,88384,bad_comments.id,False,post_id
2025-05-23 23:11:40,comments,88604,bad_comments.id,False,post_id
2025-05-23 23:11:40,comments,89390,bad_comments.id,False,post_id
2025-05-23 23:11:40,comments,90544,bad_comments.id,False,post_id
2025-05-23 23:11:40,comments,90561,bad_comments.id,False,post_id
2025-05-23 23:11:40,comments,90666,bad_comments.id,False,post_id
2025-05-23 23:11:40,comments,90777,bad_comments.id,False,post_id
2025-05-23 23:11:40,comments,91168,bad_comments.id,False,post_id
2025-05-23 23:11:40,comments,91173,bad_comments.id,False,post_id
2025-05-23 23:11:40,comments,91756,bad_comments.id,False,post_id
2025-05-23 23:11:40,comments,91838,bad_comments.id,False,post_id
2025-05-23 23:11:40,comments,91925,bad_comments.id,False,post_id
2025-05-23 23:11:41,comments,92315,bad_comments.id,False,post_id
2025-05-23 23:11:41,comments,92323,bad_comments.id,False,post_id
2025-05-23 23:11:41,comments,92327,bad_comments.id,False,post_id
2025-05-23 23:11:41,comments,92554,bad_comments.id,False,post_id
2025-05-23 23:11:41,comments,92820,bad_comments.id,False,post_id
2025-05-23 23:11:41,comments,93336,bad_comments.id,False,post_id
2025-05-23 23:11:41,comments,93385,bad_comments.id,False,post_id
2025-05-23 23:11:41,comments,93662,bad_comments.id,False,post_id
2025-05-23 23:11:41,comments,94775,bad_comments.id,False,post_id
2025-05-23 23:11:41,comments,94989,bad_comments.id,False,post_id
2025-05-23 23:11:41,comments,95458,bad_comments.id,False,post_id
2025-05-23 23:11:41,comments,95526,bad_comments.id,False,post_id
2025-05-23 23:11:41,comments,95563,bad_comments.id,False,post_id
2025-05-23 23:11:42,comments,96022,bad_comments.id,False,post_id
2025-05-23 23:11:42,comments,96103,bad_comments.id,False,post_id
2025-05-23 23:11:42,comments,97014,bad_comments.id,False,post_id
2025-05-23 23:11:42,comments,97332,bad_comments.id,False,post_id
2025-05-23 23:11:42,comments,97773,bad_comments.id,False,post_id
2025-05-23 23:11:42,comments,97880,bad_comments.id,False,post_id
2025-05-23 23:11:42,comments,97992,bad_comments.id,False,post_id
2025-05-23 23:11:42,comments,98129,bad_comments.id,False,post_id
2025-05-23 23:11:42,comments,99537,bad_comments.id,False,post_id
